state,year,tavg
Arizona,1978,77.5
Arizona,1978,71.4
Arizona,1978,64.6
Arizona,1978,49.3
Arizona,1978,37.6
Arizona,1979,36.5
Arizona,1979,42.3
Arizona,1979,47.9
Arizona,1979,56.4
Arizona,1979,64.1
Arizona,1979,74.2
Arizona,1979,79.7
Arizona,1979,75.6
Arizona,1979,75.3
Arizona,1979,63.8
Arizona,1979,46.2
Arizona,1979,43.8
Arizona,1980,44.1
Arizona,1980,47.6
Arizona,1980,47.6
Arizona,1980,56.2
Arizona,1980,61.4
Arizona,1980,75.0
Arizona,1980,81.4
Arizona,1980,77.9
Arizona,1980,72.6
Arizona,1980,60.8
Arizona,1980,50.5
Arizona,1980,47.7
Arizona,1981,45.8
Arizona,1981,47.3
Arizona,1981,48.9
Arizona,1981,60.6
Arizona,1981,65.3
Arizona,1981,78.6
Arizona,1981,80.7
Arizona,1981,79.2
Arizona,1981,72.8
Arizona,1981,59.1
Arizona,1981,52.4
Arizona,1981,45.2
Arizona,1982,41.0
Arizona,1982,45.6
Arizona,1982,49.2
Arizona,1982,56.8
Arizona,1982,64.2
Arizona,1982,72.2
Arizona,1982,78.5
Arizona,1982,78.2
Arizona,1982,72.0
Arizona,1982,58.2
Arizona,1982,48.2
Arizona,1982,40.8
Arizona,1983,42.6
Arizona,1983,45.2
Arizona,1983,48.8
Arizona,1983,51.3
Arizona,1983,64.0
Arizona,1983,72.4
Arizona,1983,79.3
Arizona,1983,77.2
Arizona,1983,74.8
Arizona,1983,61.5
Arizona,1983,49.2
Arizona,1983,44.1
Arizona,1984,42.4
Arizona,1984,44.1
Arizona,1984,51.0
Arizona,1984,55.2
Arizona,1984,70.9
Arizona,1984,74.1
Arizona,1984,78.7
Arizona,1984,76.8
Arizona,1984,73.4
Arizona,1984,56.5
Arizona,1984,48.7
Arizona,1984,41.5
Arizona,1985,40.4
Arizona,1985,42.6
Arizona,1985,49.4
Arizona,1985,60.0
Arizona,1985,66.7
Arizona,1985,76.9
Arizona,1985,80.7
Arizona,1985,78.8
Arizona,1985,67.7
Arizona,1985,60.7
Arizona,1985,47.7
Arizona,1985,43.0
Arizona,1986,47.5
Arizona,1986,47.8
Arizona,1986,54.2
Arizona,1986,58.5
Arizona,1986,66.6
Arizona,1986,76.6
Arizona,1986,77.6
Arizona,1986,79.4
Arizona,1986,68.0
Arizona,1986,58.6
Arizona,1986,50.0
Arizona,1986,42.1
Arizona,1987,39.9
Arizona,1987,44.3
Arizona,1987,47.4
Arizona,1987,60.6
Arizona,1987,65.1
Arizona,1987,76.3
Arizona,1987,77.6
Arizona,1987,77.0
Arizona,1987,71.3
Arizona,1987,64.8
Arizona,1987,48.4
Arizona,1987,39.1
Arizona,1988,40.3
Arizona,1988,47.2
Arizona,1988,50.3
Arizona,1988,57.1
Arizona,1988,65.4
Arizona,1988,76.2
Arizona,1988,80.9
Arizona,1988,77.4
Arizona,1988,70.4
Arizona,1988,66.2
Arizona,1988,50.0
Arizona,1988,41.0
Arizona,1989,39.4
Arizona,1989,45.8
Arizona,1989,55.5
Arizona,1989,64.0
Arizona,1989,67.7
Arizona,1989,75.6
Arizona,1989,81.7
Arizona,1989,77.3
Arizona,1989,73.1
Arizona,1989,61.1
Arizona,1989,51.1
Arizona,1989,42.4
Arizona,1990,40.8
Arizona,1990,42.7
Arizona,1990,52.0
Arizona,1990,59.8
Arizona,1990,64.9
Arizona,1990,78.3
Arizona,1990,79.3
Arizona,1990,76.0
Arizona,1990,73.1
Arizona,1990,62.0
Arizona,1990,50.3
Arizona,1990,37.4
Arizona,1991,40.7
Arizona,1991,49.2
Arizona,1991,45.8
Arizona,1991,55.5
Arizona,1991,63.2
Arizona,1991,71.6
Arizona,1991,79.3
Arizona,1991,78.5
Arizona,1991,72.3
Arizona,1991,64.1
Arizona,1991,49.0
Arizona,1991,41.8
Arizona,1992,39.6
Arizona,1992,47.1
Arizona,1992,50.2
Arizona,1992,61.2
Arizona,1992,66.7
Arizona,1992,73.5
Arizona,1992,78.1
Arizona,1992,77.5
Arizona,1992,73.3
Arizona,1992,63.8
Arizona,1992,45.7
Arizona,1992,38.4
Arizona,1993,43.5
Arizona,1993,44.5
Arizona,1993,51.8
Arizona,1993,58.6
Arizona,1993,67.3
Arizona,1993,74.2
Arizona,1993,78.3
Arizona,1993,77.5
Arizona,1993,71.8
Arizona,1993,61.0
Arizona,1993,47.2
Arizona,1993,41.9
Arizona,1994,43.2
Arizona,1994,43.3
Arizona,1994,52.9
Arizona,1994,58.2
Arizona,1994,65.2
Arizona,1994,79.2
Arizona,1994,81.3
Arizona,1994,81.3
Arizona,1994,73.7
Arizona,1994,59.6
Arizona,1994,45.5
Arizona,1994,43.2
Arizona,1995,42.1
Arizona,1995,50.9
Arizona,1995,51.3
Arizona,1995,54.9
Arizona,1995,61.7
Arizona,1995,72.1
Arizona,1995,80.3
Arizona,1995,81.4
Arizona,1995,74.6
Arizona,1995,63.1
Arizona,1995,55.0
Arizona,1995,44.7
Arizona,1996,44.2
Arizona,1996,50.1
Arizona,1996,51.9
Arizona,1996,59.9
Arizona,1996,69.6
Arizona,1996,78.0
Arizona,1996,82.3
Arizona,1996,80.2
Arizona,1996,70.3
Arizona,1996,60.8
Arizona,1996,51.0
Arizona,1996,44.2
Arizona,1997,42.0
Arizona,1997,44.7
Arizona,1997,55.0
Arizona,1997,56.2
Arizona,1997,70.5
Arizona,1997,73.8
Arizona,1997,79.4
Arizona,1997,79.1
Arizona,1997,75.0
Arizona,1997,60.2
Arizona,1997,51.0
Arizona,1997,39.4
Arizona,1998,43.8
Arizona,1998,42.0
Arizona,1998,49.0
Arizona,1998,52.7
Arizona,1998,63.0
Arizona,1998,71.8
Arizona,1998,81.2
Arizona,1998,80.4
Arizona,1998,73.6
Arizona,1998,60.5
Arizona,1998,50.6
Arizona,1998,42.7
Arizona,1999,45.4
Arizona,1999,48.0
Arizona,1999,53.0
Arizona,1999,53.2
Arizona,1999,65.3
Arizona,1999,74.5
Arizona,1999,78.3
Arizona,1999,77.8
Arizona,1999,72.6
Arizona,1999,64.2
Arizona,1999,55.1
Arizona,1999,42.0
Arizona,2000,45.8
Arizona,2000,48.4
Arizona,2000,50.5
Arizona,2000,61.9
Arizona,2000,71.2
Arizona,2000,77.8
Arizona,2000,81.5
Arizona,2000,79.4
Arizona,2000,74.9
Arizona,2000,60.2
Arizona,2000,43.8
Arizona,2000,44.7
Arizona,2001,40.3
Arizona,2001,44.2
Arizona,2001,51.8
Arizona,2001,57.5
Arizona,2001,70.8
Arizona,2001,77.5
Arizona,2001,79.8
Arizona,2001,79.1
Arizona,2001,75.6
Arizona,2001,64.7
Arizona,2001,52.9
Arizona,2001,40.2
Arizona,2002,42.3
Arizona,2002,46.2
Arizona,2002,49.8
Arizona,2002,62.0
Arizona,2002,67.0
Arizona,2002,78.8
Arizona,2002,82.3
Arizona,2002,79.8
Arizona,2002,73.6
Arizona,2002,60.0
Arizona,2002,51.3
Arizona,2002,41.0
Arizona,2003,48.8
Arizona,2003,45.5
Arizona,2003,50.6
Arizona,2003,55.6
Arizona,2003,68.3
Arizona,2003,76.3
Arizona,2003,83.8
Arizona,2003,80.0
Arizona,2003,74.8
Arizona,2003,67.3
Arizona,2003,48.8
Arizona,2003,43.0
Arizona,2004,42.8
Arizona,2004,42.1
Arizona,2004,58.1
Arizona,2004,57.9
Arizona,2004,68.4
Arizona,2004,75.9
Arizona,2004,80.1
Arizona,2004,77.8
Arizona,2004,71.8
Arizona,2004,60.0
Arizona,2004,47.3
Arizona,2004,42.8
Arizona,2005,45.2
Arizona,2005,46.2
Arizona,2005,49.9
Arizona,2005,57.2
Arizona,2005,67.9
Arizona,2005,74.4
Arizona,2005,82.7
Arizona,2005,77.5
Arizona,2005,73.4
Arizona,2005,62.8
Arizona,2005,52.6
Arizona,2005,43.9
Arizona,2006,44.1
Arizona,2006,47.8
Arizona,2006,48.3
Arizona,2006,59.0
Arizona,2006,70.0
Arizona,2006,79.5
Arizona,2006,82.3
Arizona,2006,77.9
Arizona,2006,69.8
Arizona,2006,60.2
Arizona,2006,52.8
Arizona,2006,41.8
Arizona,2007,39.0
Arizona,2007,46.7
Arizona,2007,54.5
Arizona,2007,59.3
Arizona,2007,68.4
Arizona,2007,77.3
Arizona,2007,82.0
Arizona,2007,80.5
Arizona,2007,73.8
Arizona,2007,62.4
Arizona,2007,55.3
Arizona,2007,39.9
Arizona,2008,39.8
Arizona,2008,45.0
Arizona,2008,51.8
Arizona,2008,58.0
Arizona,2008,63.6
Arizona,2008,77.3
Arizona,2008,80.5
Arizona,2008,79.3
Arizona,2008,73.6
Arizona,2008,62.9
Arizona,2008,53.3
Arizona,2008,42.4
Arizona,2009,45.2
Arizona,2009,46.6
Arizona,2009,52.5
Arizona,2009,57.0
Arizona,2009,70.8
Arizona,2009,73.0
Arizona,2009,82.8
Arizona,2009,79.7
Arizona,2009,74.1
Arizona,2009,59.4
Arizona,2009,52.9
Arizona,2009,39.0
Arizona,2010,42.2
Arizona,2010,44.3
Arizona,2010,49.2
Arizona,2010,56.1
Arizona,2010,63.1
Arizona,2010,75.9
Arizona,2010,81.8
Arizona,2010,79.0
Arizona,2010,75.4
Arizona,2010,62.7
Arizona,2010,48.3
Arizona,2010,46.7
Arizona,2011,41.5
Arizona,2011,41.7
Arizona,2011,53.3
Arizona,2011,58.9
Arizona,2011,63.2
Arizona,2011,75.7
Arizona,2011,80.8
Arizona,2011,82.2
Arizona,2011,74.6
Arizona,2011,62.8
Arizona,2011,49.4
Arizona,2011,39.9
Arizona,2012,45.3
Arizona,2012,45.6
Arizona,2012,51.6
Arizona,2012,60.6
Arizona,2012,69.3
Arizona,2012,78.7
Arizona,2012,80.0
Arizona,2012,80.5
Arizona,2012,73.7
Arizona,2012,63.8
Arizona,2012,53.8
Arizona,2012,42.4
Arizona,2013,38.6
Arizona,2013,42.2
Arizona,2013,54.8
Arizona,2013,59.4
Arizona,2013,67.4
Arizona,2013,79.5
Arizona,2013,81.0
Arizona,2013,78.5
Arizona,2013,72.4
Arizona,2013,58.8
Arizona,2013,51.3
Arizona,2013,41.5
Arizona,2014,46.5
Arizona,2014,50.0
Arizona,2014,53.9
Arizona,2014,59.1
Arizona,2014,66.8
Arizona,2014,77.7
Arizona,2014,81.4
Arizona,2014,76.5
Arizona,2014,74.2
Arizona,2014,64.9
Arizona,2014,51.7
Arizona,2014,44.3
Arizona,2015,45.1
Arizona,2015,52.0
Arizona,2015,56.3
Arizona,2015,58.4
Arizona,2015,62.9
Arizona,2015,78.4
Arizona,2015,78.6
Arizona,2015,80.6
Arizona,2015,75.0
Arizona,2015,64.5
Arizona,2015,48.3
Arizona,2015,40.9
Arizona,2016,41.8
Arizona,2016,50.6
Arizona,2016,54.9
Arizona,2016,58.5
Arizona,2016,64.6
Arizona,2016,80.3
Arizona,2016,82.4
Arizona,2016,77.5
Arizona,2016,71.6
Arizona,2016,66.1
Arizona,2016,53.1
Arizona,2016,44.7
Arizona,2017,42.3
Arizona,2017,49.3
Arizona,2017,56.6
Arizona,2017,59.8
Arizona,2017,66.1
Arizona,2017,79.8
Arizona,2017,81.4
Arizona,2017,79.1
Arizona,2017,72.4
Arizona,2017,65.1
Arizona,2017,57.7
Arizona,2017,46.5
Arizona,2018,47.6
Arizona,2018,46.7
Arizona,2018,52.4
Arizona,2018,63.0
Arkansas,1950,47.0
Arkansas,1950,46.0
Arkansas,1950,48.7
Arkansas,1950,57.8
Arkansas,1950,69.8
Arkansas,1950,76.3
Arkansas,1950,76.9
Arkansas,1950,75.5
Arkansas,1950,69.8
Arkansas,1950,65.8
Arkansas,1950,46.2
Arkansas,1950,37.6
Arkansas,1951,40.7
Arkansas,1951,43.6
Arkansas,1951,50.7
Arkansas,1951,57.6
Arkansas,1951,68.8
Arkansas,1951,76.0
Arkansas,1951,80.5
Arkansas,1951,81.5
Arkansas,1951,71.8
Arkansas,1951,62.6
Arkansas,1951,44.0
Arkansas,1951,43.4
Arkansas,1952,46.5
Arkansas,1952,47.6
Arkansas,1952,49.4
Arkansas,1952,57.5
Arkansas,1952,68.7
Arkansas,1952,81.8
Arkansas,1952,82.3
Arkansas,1952,80.8
Arkansas,1952,71.4
Arkansas,1952,55.6
Arkansas,1952,48.4
Arkansas,1952,41.8
Arkansas,1953,44.4
Arkansas,1953,45.0
Arkansas,1953,55.4
Arkansas,1953,57.2
Arkansas,1953,69.9
Arkansas,1953,83.1
Arkansas,1953,80.2
Arkansas,1953,79.2
Arkansas,1953,74.2
Arkansas,1953,64.2
Arkansas,1953,48.6
Arkansas,1953,40.3
Arkansas,1954,40.6
Arkansas,1954,50.0
Arkansas,1954,50.4
Arkansas,1954,65.8
Arkansas,1954,64.6
Arkansas,1954,79.5
Arkansas,1954,85.4
Arkansas,1954,84.8
Arkansas,1954,76.9
Arkansas,1954,63.5
Arkansas,1954,49.6
Arkansas,1954,42.3
Arkansas,1955,40.4
Arkansas,1955,42.8
Arkansas,1955,52.4
Arkansas,1955,64.7
Arkansas,1955,71.3
Arkansas,1955,72.7
Arkansas,1955,81.3
Arkansas,1955,78.9
Arkansas,1955,75.2
Arkansas,1955,61.2
Arkansas,1955,48.4
Arkansas,1955,40.4
Arkansas,1956,37.5
Arkansas,1956,45.7
Arkansas,1956,50.8
Arkansas,1956,58.8
Arkansas,1956,72.2
Arkansas,1956,75.9
Arkansas,1956,81.1
Arkansas,1956,81.4
Arkansas,1956,72.2
Arkansas,1956,65.2
Arkansas,1956,48.6
Arkansas,1956,47.2
Arkansas,1957,38.2
Arkansas,1957,49.0
Arkansas,1957,49.1
Arkansas,1957,61.1
Arkansas,1957,70.2
Arkansas,1957,76.5
Arkansas,1957,80.5
Arkansas,1957,78.1
Arkansas,1957,70.2
Arkansas,1957,58.2
Arkansas,1957,49.0
Arkansas,1957,46.8
Arkansas,1958,37.9
Arkansas,1958,36.3
Arkansas,1958,44.4
Arkansas,1958,59.4
Arkansas,1958,69.0
Arkansas,1958,76.1
Arkansas,1958,79.7
Arkansas,1958,78.6
Arkansas,1958,73.1
Arkansas,1958,60.5
Arkansas,1958,52.0
Arkansas,1958,38.1
Arkansas,1959,37.6
Arkansas,1959,43.0
Arkansas,1959,50.3
Arkansas,1959,60.0
Arkansas,1959,72.3
Arkansas,1959,75.1
Arkansas,1959,78.0
Arkansas,1959,79.5
Arkansas,1959,73.5
Arkansas,1959,61.4
Arkansas,1959,45.0
Arkansas,1959,44.3
Arkansas,1960,39.5
Arkansas,1960,38.4
Arkansas,1960,39.9
Arkansas,1960,62.3
Arkansas,1960,66.5
Arkansas,1960,75.8
Arkansas,1960,79.1
Arkansas,1960,79.4
Arkansas,1960,74.4
Arkansas,1960,63.4
Arkansas,1960,50.4
Arkansas,1960,37.5
Arkansas,1961,36.0
Arkansas,1961,46.4
Arkansas,1961,53.8
Arkansas,1961,57.7
Arkansas,1961,66.4
Arkansas,1961,73.2
Arkansas,1961,77.8
Arkansas,1961,76.0
Arkansas,1961,71.9
Arkansas,1961,61.4
Arkansas,1961,48.8
Arkansas,1961,40.2
Arkansas,1962,35.3
Arkansas,1962,48.3
Arkansas,1962,47.1
Arkansas,1962,58.3
Arkansas,1962,73.9
Arkansas,1962,75.4
Arkansas,1962,80.4
Arkansas,1962,79.5
Arkansas,1962,71.4
Arkansas,1962,64.6
Arkansas,1962,48.8
Arkansas,1962,40.7
Arkansas,1963,32.9
Arkansas,1963,39.0
Arkansas,1963,55.8
Arkansas,1963,63.6
Arkansas,1963,69.8
Arkansas,1963,77.6
Arkansas,1963,79.6
Arkansas,1963,79.8
Arkansas,1963,72.6
Arkansas,1963,68.5
Arkansas,1963,52.0
Arkansas,1963,32.8
Arkansas,1964,40.3
Arkansas,1964,40.0
Arkansas,1964,50.7
Arkansas,1964,63.6
Arkansas,1964,70.7
Arkansas,1964,77.4
Arkansas,1964,81.3
Arkansas,1964,78.4
Arkansas,1964,71.6
Arkansas,1964,58.5
Arkansas,1964,53.4
Arkansas,1964,42.1
Arkansas,1965,42.5
Arkansas,1965,42.0
Arkansas,1965,43.1
Arkansas,1965,64.9
Arkansas,1965,71.3
Arkansas,1965,75.7
Arkansas,1965,80.2
Arkansas,1965,78.2
Arkansas,1965,72.8
Arkansas,1965,60.4
Arkansas,1965,55.5
Arkansas,1965,45.7
Arkansas,1966,34.7
Arkansas,1966,40.8
Arkansas,1966,52.1
Arkansas,1966,60.1
Arkansas,1966,67.3
Arkansas,1966,75.1
Arkansas,1966,82.4
Arkansas,1966,75.6
Arkansas,1966,69.8
Arkansas,1966,57.9
Arkansas,1966,53.4
Arkansas,1966,40.9
Arkansas,1967,41.4
Arkansas,1967,40.3
Arkansas,1967,57.4
Arkansas,1967,65.0
Arkansas,1967,66.7
Arkansas,1967,76.6
Arkansas,1967,76.3
Arkansas,1967,74.8
Arkansas,1967,68.4
Arkansas,1967,60.9
Arkansas,1967,48.2
Arkansas,1967,42.4
Arkansas,1968,37.4
Arkansas,1968,37.7
Arkansas,1968,49.9
Arkansas,1968,60.8
Arkansas,1968,67.1
Arkansas,1968,76.8
Arkansas,1968,78.3
Arkansas,1968,79.0
Arkansas,1968,69.2
Arkansas,1968,60.5
Arkansas,1968,47.9
Arkansas,1968,39.4
Arkansas,1969,40.2
Arkansas,1969,42.0
Arkansas,1969,44.4
Arkansas,1969,61.1
Arkansas,1969,69.2
Arkansas,1969,75.6
Arkansas,1969,82.6
Arkansas,1969,77.6
Arkansas,1969,72.0
Arkansas,1969,61.5
Arkansas,1969,48.1
Arkansas,1969,39.9
Arkansas,1970,33.7
Arkansas,1970,41.7
Arkansas,1970,46.9
Arkansas,1970,62.7
Arkansas,1970,70.2
Arkansas,1970,75.6
Arkansas,1970,78.4
Arkansas,1970,79.3
Arkansas,1970,75.4
Arkansas,1970,59.4
Arkansas,1970,47.9
Arkansas,1970,45.4
Arkansas,1971,39.4
Arkansas,1971,42.2
Arkansas,1971,47.6
Arkansas,1971,59.6
Arkansas,1971,65.6
Arkansas,1971,78.7
Arkansas,1971,78.8
Arkansas,1971,75.9
Arkansas,1971,74.1
Arkansas,1971,66.6
Arkansas,1971,49.5
Arkansas,1971,47.5
Arkansas,1972,40.7
Arkansas,1972,44.0
Arkansas,1972,52.7
Arkansas,1972,61.9
Arkansas,1972,68.5
Arkansas,1972,76.4
Arkansas,1972,77.9
Arkansas,1972,79.2
Arkansas,1972,75.4
Arkansas,1972,60.6
Arkansas,1972,44.8
Arkansas,1972,38.3
Arkansas,1973,37.9
Arkansas,1973,41.2
Arkansas,1973,55.5
Arkansas,1973,57.7
Arkansas,1973,66.4
Arkansas,1973,76.0
Arkansas,1973,79.8
Arkansas,1973,77.8
Arkansas,1973,73.6
Arkansas,1973,65.3
Arkansas,1973,54.4
Arkansas,1973,41.3
Arkansas,1974,40.6
Arkansas,1974,45.3
Arkansas,1974,56.9
Arkansas,1974,60.8
Arkansas,1974,71.1
Arkansas,1974,72.1
Arkansas,1974,80.8
Arkansas,1974,76.8
Arkansas,1974,66.0
Arkansas,1974,61.0
Arkansas,1974,50.1
Arkansas,1974,41.7
Arkansas,1975,43.0
Arkansas,1975,42.3
Arkansas,1975,47.1
Arkansas,1975,59.2
Arkansas,1975,70.4
Arkansas,1975,75.6
Arkansas,1975,79.1
Arkansas,1975,78.4
Arkansas,1975,68.2
Arkansas,1975,62.4
Arkansas,1975,50.7
Arkansas,1975,42.1
Arkansas,1976,38.3
Arkansas,1976,51.4
Arkansas,1976,55.2
Arkansas,1976,61.2
Arkansas,1976,63.5
Arkansas,1976,72.9
Arkansas,1976,78.6
Arkansas,1976,76.5
Arkansas,1976,70.0
Arkansas,1976,55.4
Arkansas,1976,42.7
Arkansas,1976,39.3
Arkansas,1977,27.5
Arkansas,1977,43.4
Arkansas,1977,54.6
Arkansas,1977,63.4
Arkansas,1977,72.2
Arkansas,1977,78.7
Arkansas,1977,81.5
Arkansas,1977,79.6
Arkansas,1977,75.4
Arkansas,1977,60.8
Arkansas,1977,51.6
Arkansas,1977,40.5
Arkansas,1978,29.4
Arkansas,1978,31.7
Arkansas,1978,47.2
Arkansas,1978,62.8
Arkansas,1978,68.1
Arkansas,1978,76.4
Arkansas,1978,82.7
Arkansas,1978,79.7
Arkansas,1978,74.7
Arkansas,1978,59.9
Arkansas,1978,53.1
Arkansas,1978,41.1
Arkansas,1979,27.6
Arkansas,1979,36.3
Arkansas,1979,52.2
Arkansas,1979,60.0
Arkansas,1979,66.7
Arkansas,1979,74.6
Arkansas,1979,78.8
Arkansas,1979,77.5
Arkansas,1979,69.7
Arkansas,1979,62.9
Arkansas,1979,47.1
Arkansas,1979,42.5
Arkansas,1980,40.5
Arkansas,1980,38.0
Arkansas,1980,47.1
Arkansas,1980,58.5
Arkansas,1980,68.6
Arkansas,1980,78.0
Arkansas,1980,85.2
Arkansas,1980,84.0
Arkansas,1980,76.6
Arkansas,1980,59.0
Arkansas,1980,48.6
Arkansas,1980,41.8
Arkansas,1981,38.0
Arkansas,1981,43.6
Arkansas,1981,50.8
Arkansas,1981,66.4
Arkansas,1981,65.3
Arkansas,1981,77.9
Arkansas,1981,81.2
Arkansas,1981,77.5
Arkansas,1981,70.6
Arkansas,1981,59.8
Arkansas,1981,52.0
Arkansas,1981,39.6
Arkansas,1982,35.3
Arkansas,1982,39.5
Arkansas,1982,54.9
Arkansas,1982,56.9
Arkansas,1982,71.0
Arkansas,1982,73.7
Arkansas,1982,80.4
Arkansas,1982,79.4
Arkansas,1982,70.9
Arkansas,1982,60.8
Arkansas,1982,50.3
Arkansas,1982,46.5
Arkansas,1983,38.2
Arkansas,1983,43.7
Arkansas,1983,50.0
Arkansas,1983,54.4
Arkansas,1983,66.0
Arkansas,1983,74.0
Arkansas,1983,80.5
Arkansas,1983,82.7
Arkansas,1983,72.9
Arkansas,1983,63.0
Arkansas,1983,51.0
Arkansas,1983,30.0
Arkansas,1984,34.0
Arkansas,1984,45.6
Arkansas,1984,48.9
Arkansas,1984,58.8
Arkansas,1984,66.8
Arkansas,1984,77.6
Arkansas,1984,78.5
Arkansas,1984,77.6
Arkansas,1984,70.2
Arkansas,1984,63.7
Arkansas,1984,48.7
Arkansas,1984,50.2
Arkansas,1985,32.0
Arkansas,1985,37.8
Arkansas,1985,55.5
Arkansas,1985,62.5
Arkansas,1985,68.9
Arkansas,1985,76.1
Arkansas,1985,79.9
Arkansas,1985,79.0
Arkansas,1985,71.7
Arkansas,1985,63.7
Arkansas,1985,54.2
Arkansas,1985,36.8
Arkansas,1986,41.3
Arkansas,1986,47.0
Arkansas,1986,53.9
Arkansas,1986,62.5
Arkansas,1986,69.4
Arkansas,1986,77.6
Arkansas,1986,83.5
Arkansas,1986,76.7
Arkansas,1986,75.3
Arkansas,1986,61.5
Arkansas,1986,48.5
Arkansas,1986,41.0
Arkansas,1987,38.5
Arkansas,1987,45.6
Arkansas,1987,52.0
Arkansas,1987,60.1
Arkansas,1987,73.2
Arkansas,1987,76.9
Arkansas,1987,79.6
Arkansas,1987,82.0
Arkansas,1987,72.2
Arkansas,1987,57.4
Arkansas,1987,51.6
Arkansas,1987,43.3
Arkansas,1988,34.8
Arkansas,1988,41.5
Arkansas,1988,50.5
Arkansas,1988,60.0
Arkansas,1988,68.2
Arkansas,1988,76.6
Arkansas,1988,79.6
Arkansas,1988,80.7
Arkansas,1988,73.2
Arkansas,1988,57.8
Arkansas,1988,51.4
Arkansas,1988,42.7
Arkansas,1989,44.3
Arkansas,1989,37.2
Arkansas,1989,51.3
Arkansas,1989,60.8
Arkansas,1989,67.5
Arkansas,1989,74.1
Arkansas,1989,77.6
Arkansas,1989,78.0
Arkansas,1989,69.2
Arkansas,1989,62.1
Arkansas,1989,52.5
Arkansas,1989,33.0
Arkansas,1990,45.6
Arkansas,1990,49.3
Arkansas,1990,53.4
Arkansas,1990,59.6
Arkansas,1990,66.1
Arkansas,1990,78.0
Arkansas,1990,79.8
Arkansas,1990,79.2
Arkansas,1990,75.4
Arkansas,1990,59.2
Arkansas,1990,54.7
Arkansas,1990,41.7
Arkansas,1991,37.2
Arkansas,1991,46.5
Arkansas,1991,54.2
Arkansas,1991,62.7
Arkansas,1991,72.3
Arkansas,1991,77.8
Arkansas,1991,80.6
Arkansas,1991,78.2
Arkansas,1991,71.6
Arkansas,1991,62.8
Arkansas,1991,46.6
Arkansas,1991,45.1
Arkansas,1992,40.8
Arkansas,1992,48.6
Arkansas,1992,52.6
Arkansas,1992,60.4
Arkansas,1992,66.8
Arkansas,1992,73.9
Arkansas,1992,79.3
Arkansas,1992,74.0
Arkansas,1992,70.5
Arkansas,1992,61.6
Arkansas,1992,48.2
Arkansas,1992,42.0
Arkansas,1993,39.4
Arkansas,1993,41.3
Arkansas,1993,49.0
Arkansas,1993,56.3
Arkansas,1993,67.0
Arkansas,1993,76.4
Arkansas,1993,83.2
Arkansas,1993,81.3
Arkansas,1993,70.6
Arkansas,1993,58.7
Arkansas,1993,46.0
Arkansas,1993,42.5
Arkansas,1994,36.6
Arkansas,1994,43.0
Arkansas,1994,51.9
Arkansas,1994,62.7
Arkansas,1994,66.2
Arkansas,1994,78.8
Arkansas,1994,78.1
Arkansas,1994,76.2
Arkansas,1994,70.2
Arkansas,1994,62.4
Arkansas,1994,54.2
Arkansas,1994,44.4
Arkansas,1995,41.1
Arkansas,1995,44.5
Arkansas,1995,53.5
Arkansas,1995,60.1
Arkansas,1995,68.3
Arkansas,1995,74.6
Arkansas,1995,80.0
Arkansas,1995,83.1
Arkansas,1995,70.0
Arkansas,1995,62.0
Arkansas,1995,47.8
Arkansas,1995,40.7
Arkansas,1996,38.2
Arkansas,1996,44.4
Arkansas,1996,46.2
Arkansas,1996,58.2
Arkansas,1996,72.3
Arkansas,1996,76.3
Arkansas,1996,79.2
Arkansas,1996,77.6
Arkansas,1996,70.0
Arkansas,1996,61.2
Arkansas,1996,46.6
Arkansas,1996,44.6
Arkansas,1997,38.6
Arkansas,1997,46.0
Arkansas,1997,54.8
Arkansas,1997,56.0
Arkansas,1997,65.9
Arkansas,1997,74.3
Arkansas,1997,81.3
Arkansas,1997,77.4
Arkansas,1997,73.2
Arkansas,1997,60.9
Arkansas,1997,47.1
Arkansas,1997,40.4
Arkansas,1998,44.3
Arkansas,1998,46.5
Arkansas,1998,49.6
Arkansas,1998,59.7
Arkansas,1998,72.7
Arkansas,1998,79.9
Arkansas,1998,84.0
Arkansas,1998,80.9
Arkansas,1998,77.9
Arkansas,1998,64.1
Arkansas,1998,53.7
Arkansas,1998,43.9
Arkansas,1999,42.6
Arkansas,1999,49.6
Arkansas,1999,49.0
Arkansas,1999,63.4
Arkansas,1999,68.2
Arkansas,1999,76.5
Arkansas,1999,81.6
Arkansas,1999,81.2
Arkansas,1999,71.9
Arkansas,1999,62.0
Arkansas,1999,55.8
Arkansas,1999,44.0
Arkansas,2000,41.8
Arkansas,2000,49.1
Arkansas,2000,54.8
Arkansas,2000,59.2
Arkansas,2000,70.8
Arkansas,2000,75.1
Arkansas,2000,80.1
Arkansas,2000,83.8
Arkansas,2000,73.7
Arkansas,2000,63.9
Arkansas,2000,46.8
Arkansas,2000,31.6
Arkansas,2001,37.0
Arkansas,2001,45.5
Arkansas,2001,47.9
Arkansas,2001,65.4
Arkansas,2001,70.0
Arkansas,2001,75.5
Arkansas,2001,82.0
Arkansas,2001,80.8
Arkansas,2001,70.9
Arkansas,2001,59.5
Arkansas,2001,55.0
Arkansas,2001,45.2
Arkansas,2002,42.5
Arkansas,2002,42.3
Arkansas,2002,47.9
Arkansas,2002,63.6
Arkansas,2002,67.0
Arkansas,2002,76.6
Arkansas,2002,80.6
Arkansas,2002,79.9
Arkansas,2002,75.2
Arkansas,2002,60.5
Arkansas,2002,48.2
Arkansas,2002,42.7
