state,year,tmin
Arizona,1978,57.2
Arizona,1978,50.0
Arizona,1978,38.4
Arizona,1978,26.6
Arizona,1979,27.1
Arizona,1979,29.1
Arizona,1979,35.4
Arizona,1979,40.7
Arizona,1979,49.7
Arizona,1979,57.8
Arizona,1979,63.8
Arizona,1979,60.7
Arizona,1979,59.3
Arizona,1979,47.4
Arizona,1979,32.5
Arizona,1979,29.9
Arizona,1980,34.4
Arizona,1980,36.0
Arizona,1980,35.6
Arizona,1980,41.1
Arizona,1980,46.6
Arizona,1980,57.0
Arizona,1980,66.3
Arizona,1980,63.7
Arizona,1980,57.1
Arizona,1980,45.3
Arizona,1980,35.2
Arizona,1980,33.3
Arizona,1981,33.3
Arizona,1981,32.6
Arizona,1981,36.5
Arizona,1981,45.4
Arizona,1981,50.7
Arizona,1981,62.7
Arizona,1981,67.4
Arizona,1981,65.3
Arizona,1981,58.9
Arizona,1981,45.7
Arizona,1981,37.5
Arizona,1981,31.4
Arizona,1982,29.3
Arizona,1982,33.8
Arizona,1982,37.2
Arizona,1982,42.0
Arizona,1982,49.1
Arizona,1982,55.2
Arizona,1982,64.3
Arizona,1982,65.8
Arizona,1982,58.8
Arizona,1982,42.4
Arizona,1982,37.2
Arizona,1982,30.1
Arizona,1983,30.2
Arizona,1983,33.8
Arizona,1983,37.8
Arizona,1983,37.9
Arizona,1983,47.7
Arizona,1983,55.7
Arizona,1983,65.0
Arizona,1983,64.3
Arizona,1983,61.6
Arizona,1983,49.1
Arizona,1983,36.9
Arizona,1983,33.1
Arizona,1984,29.6
Arizona,1984,28.6
Arizona,1984,35.4
Arizona,1984,40.2
Arizona,1984,53.8
Arizona,1984,58.8
Arizona,1984,65.9
Arizona,1984,64.3
Arizona,1984,59.8
Arizona,1984,44.1
Arizona,1984,35.1
Arizona,1984,31.7
Arizona,1985,29.7
Arizona,1985,29.7
Arizona,1985,36.7
Arizona,1985,44.6
Arizona,1985,51.2
Arizona,1985,59.8
Arizona,1985,66.3
Arizona,1985,64.0
Arizona,1985,53.5
Arizona,1985,47.5
Arizona,1985,35.8
Arizona,1985,29.6
Arizona,1986,32.8
Arizona,1986,35.3
Arizona,1986,40.4
Arizona,1986,43.8
Arizona,1986,50.3
Arizona,1986,60.8
Arizona,1986,64.0
Arizona,1986,66.3
Arizona,1986,54.3
Arizona,1986,44.7
Arizona,1986,37.4
Arizona,1986,30.7
Arizona,1987,27.1
Arizona,1987,32.4
Arizona,1987,34.1
Arizona,1987,44.9
Arizona,1987,50.7
Arizona,1987,59.7
Arizona,1987,62.1
Arizona,1987,63.5
Arizona,1987,56.3
Arizona,1987,50.6
Arizona,1987,36.0
Arizona,1987,27.3
Arizona,1988,28.4
Arizona,1988,33.5
Arizona,1988,34.7
Arizona,1988,42.5
Arizona,1988,49.2
Arizona,1988,60.5
Arizona,1988,66.7
Arizona,1988,64.7
Arizona,1988,55.0
Arizona,1988,51.3
Arizona,1988,36.3
Arizona,1988,28.0
Arizona,1989,26.8
Arizona,1989,32.4
Arizona,1989,39.8
Arizona,1989,47.1
Arizona,1989,51.3
Arizona,1989,58.8
Arizona,1989,66.8
Arizona,1989,63.4
Arizona,1989,57.6
Arizona,1989,46.4
Arizona,1989,36.0
Arizona,1989,27.5
Arizona,1990,27.5
Arizona,1990,29.5
Arizona,1990,38.4
Arizona,1990,45.4
Arizona,1990,49.5
Arizona,1990,61.4
Arizona,1990,66.2
Arizona,1990,62.5
Arizona,1990,60.1
Arizona,1990,46.5
Arizona,1990,36.4
Arizona,1990,24.7
Arizona,1991,29.0
Arizona,1991,34.8
Arizona,1991,33.7
Arizona,1991,39.8
Arizona,1991,46.9
Arizona,1991,55.4
Arizona,1991,64.8
Arizona,1991,65.0
Arizona,1991,58.4
Arizona,1991,48.8
Arizona,1991,36.0
Arizona,1991,31.7
Arizona,1992,28.2
Arizona,1992,35.9
Arizona,1992,38.4
Arizona,1992,45.6
Arizona,1992,52.9
Arizona,1992,57.6
Arizona,1992,63.9
Arizona,1992,64.2
Arizona,1992,58.3
Arizona,1992,48.8
Arizona,1992,32.0
Arizona,1992,27.8
Arizona,1993,34.3
Arizona,1993,34.4
Arizona,1993,38.1
Arizona,1993,42.9
Arizona,1993,51.6
Arizona,1993,57.3
Arizona,1993,63.5
Arizona,1993,64.1
Arizona,1993,55.9
Arizona,1993,47.1
Arizona,1993,33.8
Arizona,1993,28.2
Arizona,1994,28.5
Arizona,1994,30.3
Arizona,1994,39.1
Arizona,1994,43.3
Arizona,1994,49.8
Arizona,1994,62.7
Arizona,1994,66.0
Arizona,1994,67.5
Arizona,1994,59.4
Arizona,1994,45.2
Arizona,1994,32.7
Arizona,1994,31.9
Arizona,1995,32.0
Arizona,1995,37.8
Arizona,1995,38.3
Arizona,1995,40.4
Arizona,1995,47.3
Arizona,1995,55.5
Arizona,1995,64.5
Arizona,1995,67.5
Arizona,1995,60.4
Arizona,1995,46.2
Arizona,1995,40.1
Arizona,1995,31.2
Arizona,1996,29.8
Arizona,1996,37.3
Arizona,1996,37.2
Arizona,1996,43.6
Arizona,1996,52.9
Arizona,1996,61.3
Arizona,1996,68.4
Arizona,1996,66.2
Arizona,1996,57.0
Arizona,1996,46.3
Arizona,1996,37.4
Arizona,1996,31.0
Arizona,1997,31.2
Arizona,1997,31.3
Arizona,1997,38.7
Arizona,1997,42.4
Arizona,1997,54.6
Arizona,1997,57.7
Arizona,1997,64.0
Arizona,1997,65.8
Arizona,1997,62.1
Arizona,1997,45.3
Arizona,1997,37.3
Arizona,1997,28.1
Arizona,1998,31.2
Arizona,1998,31.5
Arizona,1998,35.7
Arizona,1998,38.4
Arizona,1998,47.3
Arizona,1998,55.1
Arizona,1998,66.8
Arizona,1998,66.6
Arizona,1998,59.7
Arizona,1998,45.9
Arizona,1998,36.3
Arizona,1998,29.5
Arizona,1999,30.9
Arizona,1999,32.8
Arizona,1999,37.3
Arizona,1999,39.1
Arizona,1999,49.4
Arizona,1999,58.5
Arizona,1999,66.0
Arizona,1999,64.5
Arizona,1999,58.5
Arizona,1999,47.2
Arizona,1999,38.5
Arizona,1999,28.0
Arizona,2000,31.8
Arizona,2000,34.6
Arizona,2000,37.0
Arizona,2000,45.5
Arizona,2000,54.2
Arizona,2000,62.4
Arizona,2000,66.5
Arizona,2000,66.1
Arizona,2000,59.6
Arizona,2000,47.9
Arizona,2000,31.3
Arizona,2000,30.6
Arizona,2001,28.7
Arizona,2001,31.5
Arizona,2001,37.9
Arizona,2001,42.8
Arizona,2001,54.0
Arizona,2001,60.7
Arizona,2001,66.0
Arizona,2001,65.1
Arizona,2001,59.9
Arizona,2001,49.5
Arizona,2001,39.7
Arizona,2001,27.4
Arizona,2002,28.9
Arizona,2002,30.4
Arizona,2002,33.8
Arizona,2002,46.1
Arizona,2002,49.6
Arizona,2002,61.2
Arizona,2002,68.0
Arizona,2002,64.8
Arizona,2002,59.6
Arizona,2002,46.2
Arizona,2002,37.5
Arizona,2002,29.3
Arizona,2003,34.6
Arizona,2003,34.1
Arizona,2003,37.2
Arizona,2003,40.6
Arizona,2003,52.0
Arizona,2003,59.7
Arizona,2003,68.5
Arizona,2003,66.8
Arizona,2003,59.9
Arizona,2003,52.3
Arizona,2003,36.3
Arizona,2003,29.7
Arizona,2004,30.8
Arizona,2004,29.8
Arizona,2004,43.3
Arizona,2004,44.1
Arizona,2004,52.0
Arizona,2004,59.0
Arizona,2004,65.0
Arizona,2004,63.7
Arizona,2004,57.2
Arizona,2004,46.9
Arizona,2004,36.1
Arizona,2004,31.1
Arizona,2005,34.9
Arizona,2005,37.0
Arizona,2005,37.3
Arizona,2005,41.8
Arizona,2005,51.8
Arizona,2005,58.1
Arizona,2005,66.9
Arizona,2005,64.2
Arizona,2005,58.5
Arizona,2005,48.6
Arizona,2005,37.7
Arizona,2005,29.3
Arizona,2006,29.3
Arizona,2006,32.1
Arizona,2006,35.5
Arizona,2006,43.3
Arizona,2006,53.0
Arizona,2006,63.1
Arizona,2006,68.8
Arizona,2006,65.1
Arizona,2006,55.8
Arizona,2006,46.4
Arizona,2006,37.9
Arizona,2006,28.4
Arizona,2007,26.4
Arizona,2007,33.4
Arizona,2007,39.4
Arizona,2007,44.2
Arizona,2007,52.5
Arizona,2007,60.4
Arizona,2007,68.0
Arizona,2007,67.5
Arizona,2007,59.8
Arizona,2007,47.2
Arizona,2007,40.5
Arizona,2007,28.4
Arizona,2008,28.1
Arizona,2008,32.1
Arizona,2008,36.5
Arizona,2008,41.7
Arizona,2008,47.8
Arizona,2008,60.2
Arizona,2008,67.1
Arizona,2008,66.1
Arizona,2008,59.0
Arizona,2008,46.9
Arizona,2008,39.2
Arizona,2008,30.8
Arizona,2009,32.2
Arizona,2009,32.7
Arizona,2009,37.5
Arizona,2009,41.5
Arizona,2009,55.4
Arizona,2009,58.5
Arizona,2009,68.3
Arizona,2009,64.3
Arizona,2009,59.5
Arizona,2009,44.8
Arizona,2009,37.8
Arizona,2009,27.1
Arizona,2010,30.5
Arizona,2010,33.1
Arizona,2010,35.6
Arizona,2010,41.2
Arizona,2010,46.9
Arizona,2010,59.2
Arizona,2010,68.4
Arizona,2010,65.8
Arizona,2010,59.7
Arizona,2010,49.3
Arizona,2010,34.2
Arizona,2010,34.5
Arizona,2011,27.6
Arizona,2011,27.8
Arizona,2011,38.3
Arizona,2011,43.8
Arizona,2011,47.7
Arizona,2011,58.4
Arizona,2011,66.8
Arizona,2011,68.1
Arizona,2011,60.2
Arizona,2011,47.6
Arizona,2011,36.4
Arizona,2011,28.2
Arizona,2012,31.2
Arizona,2012,31.9
Arizona,2012,36.1
Arizona,2012,44.8
Arizona,2012,52.6
Arizona,2012,61.6
Arizona,2012,66.9
Arizona,2012,67.2
Arizona,2012,59.8
Arizona,2012,48.1
Arizona,2012,38.6
Arizona,2012,30.1
Arizona,2013,25.6
Arizona,2013,28.8
Arizona,2013,39.7
Arizona,2013,44.0
Arizona,2013,51.6
Arizona,2013,62.4
Arizona,2013,68.3
Arizona,2013,65.4
Arizona,2013,59.1
Arizona,2013,43.6
Arizona,2013,38.5
Arizona,2013,28.9
Arizona,2014,31.6
Arizona,2014,35.7
Arizona,2014,39.4
Arizona,2014,43.8
Arizona,2014,51.0
Arizona,2014,61.0
Arizona,2014,67.6
Arizona,2014,63.6
Arizona,2014,61.2
Arizona,2014,50.4
Arizona,2014,37.3
Arizona,2014,33.5
Arizona,2015,33.2
Arizona,2015,37.8
Arizona,2015,42.0
Arizona,2015,43.1
Arizona,2015,48.6
Arizona,2015,62.7
Arizona,2015,65.4
Arizona,2015,66.9
Arizona,2015,61.6
Arizona,2015,52.0
Arizona,2015,34.8
Arizona,2015,28.1
Arizona,2016,29.5
Arizona,2016,34.5
Arizona,2016,39.5
Arizona,2016,43.8
Arizona,2016,49.6
Arizona,2016,64.1
Arizona,2016,67.9
Arizona,2016,64.4
Arizona,2016,57.8
Arizona,2016,51.2
Arizona,2016,39.8
Arizona,2016,32.8
Arizona,2017,32.2
Arizona,2017,37.4
Arizona,2017,41.1
Arizona,2017,43.8
Arizona,2017,50.3
Arizona,2017,62.6
Arizona,2017,68.0
Arizona,2017,65.2
Arizona,2017,57.9
Arizona,2017,48.8
Arizona,2017,42.9
Arizona,2017,32.0
Arizona,2018,33.1
Arizona,2018,32.9
Arizona,2018,38.2
Arizona,2018,46.9
Arkansas,1950,37.4
Arkansas,1950,35.2
Arkansas,1950,36.9
Arkansas,1950,46.0
Arkansas,1950,59.6
Arkansas,1950,65.8
Arkansas,1950,66.9
Arkansas,1950,65.2
Arkansas,1950,60.8
Arkansas,1950,53.0
Arkansas,1950,33.4
Arkansas,1950,26.2
Arkansas,1951,29.3
Arkansas,1951,32.7
Arkansas,1951,39.0
Arkansas,1951,45.9
Arkansas,1951,55.4
Arkansas,1951,65.9
Arkansas,1951,70.1
Arkansas,1951,69.2
Arkansas,1951,59.8
Arkansas,1951,49.5
Arkansas,1951,33.4
Arkansas,1951,32.6
Arkansas,1952,36.6
Arkansas,1952,36.8
Arkansas,1952,37.5
Arkansas,1952,45.8
Arkansas,1952,55.9
Arkansas,1952,69.0
Arkansas,1952,69.0
Arkansas,1952,68.2
Arkansas,1952,56.5
Arkansas,1952,38.0
Arkansas,1952,36.7
Arkansas,1952,31.8
Arkansas,1953,33.4
Arkansas,1953,33.4
Arkansas,1953,43.7
Arkansas,1953,45.1
Arkansas,1953,59.4
Arkansas,1953,70.2
Arkansas,1953,69.0
Arkansas,1953,66.0
Arkansas,1953,57.2
Arkansas,1953,48.6
Arkansas,1953,34.7
Arkansas,1953,29.5
Arkansas,1954,29.9
Arkansas,1954,36.3
Arkansas,1954,38.4
Arkansas,1954,54.1
Arkansas,1954,53.3
Arkansas,1954,66.7
Arkansas,1954,71.6
Arkansas,1954,70.7
Arkansas,1954,61.2
Arkansas,1954,52.0
Arkansas,1954,36.3
Arkansas,1954,31.0
Arkansas,1955,30.2
Arkansas,1955,32.1
Arkansas,1955,40.8
Arkansas,1955,53.3
Arkansas,1955,60.2
Arkansas,1955,61.1
Arkansas,1955,70.6
Arkansas,1955,67.5
Arkansas,1955,61.3
Arkansas,1955,47.2
Arkansas,1955,35.4
Arkansas,1955,29.3
Arkansas,1956,26.8
Arkansas,1956,36.1
Arkansas,1956,38.8
Arkansas,1956,46.5
Arkansas,1956,61.2
Arkansas,1956,64.9
Arkansas,1956,68.8
Arkansas,1956,67.7
Arkansas,1956,56.2
Arkansas,1956,50.9
Arkansas,1956,35.9
Arkansas,1956,36.1
Arkansas,1957,29.2
Arkansas,1957,39.8
Arkansas,1957,38.7
Arkansas,1957,50.6
Arkansas,1957,59.6
Arkansas,1957,66.7
Arkansas,1957,69.2
Arkansas,1957,66.8
Arkansas,1957,59.6
Arkansas,1957,46.9
Arkansas,1957,39.4
Arkansas,1957,35.9
Arkansas,1958,27.2
Arkansas,1958,26.6
Arkansas,1958,35.8
Arkansas,1958,48.7
Arkansas,1958,57.7
Arkansas,1958,65.0
Arkansas,1958,69.9
Arkansas,1958,67.7
Arkansas,1958,63.1
Arkansas,1958,48.5
Arkansas,1958,39.3
Arkansas,1958,27.5
Arkansas,1959,26.7
Arkansas,1959,32.7
Arkansas,1959,37.1
Arkansas,1959,48.2
Arkansas,1959,61.7
Arkansas,1959,64.7
Arkansas,1959,67.2
Arkansas,1959,68.6
Arkansas,1959,62.4
Arkansas,1959,49.7
Arkansas,1959,32.7
Arkansas,1959,34.8
Arkansas,1960,31.3
Arkansas,1960,29.0
Arkansas,1960,30.0
Arkansas,1960,49.6
Arkansas,1960,53.9
Arkansas,1960,64.5
Arkansas,1960,68.0
Arkansas,1960,68.0
Arkansas,1960,61.8
Arkansas,1960,52.2
Arkansas,1960,37.9
Arkansas,1960,27.9
Arkansas,1961,23.9
Arkansas,1961,35.9
Arkansas,1961,43.3
Arkansas,1961,45.8
Arkansas,1961,54.9
Arkansas,1961,62.3
Arkansas,1961,66.8
Arkansas,1961,65.3
Arkansas,1961,60.7
Arkansas,1961,47.7
Arkansas,1961,39.0
Arkansas,1961,31.6
Arkansas,1962,24.5
Arkansas,1962,36.7
Arkansas,1962,36.0
Arkansas,1962,46.9
Arkansas,1962,61.3
Arkansas,1962,64.7
Arkansas,1962,69.0
Arkansas,1962,66.7
Arkansas,1962,61.4
Arkansas,1962,54.1
Arkansas,1962,38.8
Arkansas,1962,30.2
Arkansas,1963,21.3
Arkansas,1963,25.9
Arkansas,1963,42.2
Arkansas,1963,52.5
Arkansas,1963,57.9
Arkansas,1963,65.9
Arkansas,1963,68.6
Arkansas,1963,67.4
Arkansas,1963,60.8
Arkansas,1963,51.6
Arkansas,1963,39.3
Arkansas,1963,22.2
Arkansas,1964,27.3
Arkansas,1964,28.6
Arkansas,1964,37.7
Arkansas,1964,52.7
Arkansas,1964,59.6
Arkansas,1964,65.9
Arkansas,1964,68.7
Arkansas,1964,67.0
Arkansas,1964,60.5
Arkansas,1964,44.6
Arkansas,1964,41.3
Arkansas,1964,32.0
Arkansas,1965,31.2
Arkansas,1965,29.9
Arkansas,1965,33.3
Arkansas,1965,52.2
Arkansas,1965,60.8
Arkansas,1965,65.2
Arkansas,1965,68.7
Arkansas,1965,65.7
Arkansas,1965,62.3
Arkansas,1965,46.5
Arkansas,1965,44.5
Arkansas,1965,34.9
Arkansas,1966,25.8
Arkansas,1966,31.3
Arkansas,1966,39.4
Arkansas,1966,48.6
Arkansas,1966,55.1
Arkansas,1966,62.1
Arkansas,1966,70.7
Arkansas,1966,65.3
Arkansas,1966,58.6
Arkansas,1966,44.1
Arkansas,1966,42.0
Arkansas,1966,31.2
Arkansas,1967,30.0
Arkansas,1967,28.6
Arkansas,1967,44.6
Arkansas,1967,54.5
Arkansas,1967,55.0
Arkansas,1967,66.0
Arkansas,1967,65.8
Arkansas,1967,63.0
Arkansas,1967,57.6
Arkansas,1967,47.4
Arkansas,1967,36.2
Arkansas,1967,32.4
Arkansas,1968,29.1
Arkansas,1968,26.8
Arkansas,1968,38.4
Arkansas,1968,49.6
Arkansas,1968,56.3
Arkansas,1968,65.8
Arkansas,1968,67.5
Arkansas,1968,68.3
Arkansas,1968,56.3
Arkansas,1968,47.3
Arkansas,1968,38.3
Arkansas,1968,29.2
Arkansas,1969,30.6
Arkansas,1969,32.3
Arkansas,1969,33.3
Arkansas,1969,49.6
Arkansas,1969,57.1
Arkansas,1969,64.0
Arkansas,1969,70.8
Arkansas,1969,65.1
Arkansas,1969,60.0
Arkansas,1969,49.3
Arkansas,1969,35.4
Arkansas,1969,30.5
Arkansas,1970,23.0
Arkansas,1970,30.4
Arkansas,1970,37.4
Arkansas,1970,51.3
Arkansas,1970,57.8
Arkansas,1970,64.6
Arkansas,1970,66.6
Arkansas,1970,68.4
Arkansas,1970,64.5
Arkansas,1970,48.7
Arkansas,1970,36.8
Arkansas,1970,35.0
Arkansas,1971,28.6
Arkansas,1971,31.2
Arkansas,1971,35.4
Arkansas,1971,45.8
Arkansas,1971,53.4
Arkansas,1971,66.8
Arkansas,1971,67.6
Arkansas,1971,65.5
Arkansas,1971,63.1
Arkansas,1971,54.2
Arkansas,1971,37.8
Arkansas,1971,38.8
Arkansas,1972,29.9
Arkansas,1972,31.9
Arkansas,1972,40.1
Arkansas,1972,49.8
Arkansas,1972,55.9
Arkansas,1972,63.6
Arkansas,1972,66.6
Arkansas,1972,66.8
Arkansas,1972,65.1
Arkansas,1972,50.2
Arkansas,1972,37.1
Arkansas,1972,29.3
Arkansas,1973,29.0
Arkansas,1973,30.8
Arkansas,1973,45.7
Arkansas,1973,48.2
Arkansas,1973,54.3
Arkansas,1973,65.0
Arkansas,1973,69.2
Arkansas,1973,65.7
Arkansas,1973,64.6
Arkansas,1973,53.6
Arkansas,1973,44.6
Arkansas,1973,31.2
Arkansas,1974,32.6
Arkansas,1974,33.6
Arkansas,1974,45.7
Arkansas,1974,48.3
Arkansas,1974,61.0
Arkansas,1974,61.2
Arkansas,1974,68.6
Arkansas,1974,66.1
Arkansas,1974,56.9
Arkansas,1974,48.0
Arkansas,1974,39.9
Arkansas,1974,32.2
Arkansas,1975,32.4
Arkansas,1975,32.1
Arkansas,1975,37.0
Arkansas,1975,47.5
Arkansas,1975,59.8
Arkansas,1975,65.0
Arkansas,1975,67.9
Arkansas,1975,68.3
Arkansas,1975,56.9
Arkansas,1975,48.8
Arkansas,1975,39.4
Arkansas,1975,32.6
Arkansas,1976,26.3
Arkansas,1976,38.9
Arkansas,1976,44.2
Arkansas,1976,49.3
Arkansas,1976,51.9
Arkansas,1976,62.3
Arkansas,1976,67.0
Arkansas,1976,63.2
Arkansas,1976,58.6
Arkansas,1976,43.0
Arkansas,1976,30.9
Arkansas,1976,26.9
Arkansas,1977,17.6
Arkansas,1977,30.4
Arkansas,1977,42.4
Arkansas,1977,51.2
Arkansas,1977,60.3
Arkansas,1977,66.7
Arkansas,1977,70.5
Arkansas,1977,68.8
Arkansas,1977,64.9
Arkansas,1977,47.9
Arkansas,1977,42.2
Arkansas,1977,29.6
Arkansas,1978,21.2
Arkansas,1978,23.0
Arkansas,1978,36.0
Arkansas,1978,50.4
Arkansas,1978,57.0
Arkansas,1978,65.2
Arkansas,1978,70.2
Arkansas,1978,67.3
Arkansas,1978,63.9
Arkansas,1978,44.8
Arkansas,1978,42.2
Arkansas,1978,30.2
Arkansas,1979,19.7
Arkansas,1979,27.0
Arkansas,1979,41.4
Arkansas,1979,49.0
Arkansas,1979,56.1
Arkansas,1979,63.9
Arkansas,1979,69.0
Arkansas,1979,66.9
Arkansas,1979,57.9
Arkansas,1979,48.8
Arkansas,1979,35.2
Arkansas,1979,31.1
Arkansas,1980,31.5
Arkansas,1980,27.1
Arkansas,1980,35.6
Arkansas,1980,45.8
Arkansas,1980,57.7
Arkansas,1980,66.9
Arkansas,1980,71.0
Arkansas,1980,70.2
Arkansas,1980,64.4
Arkansas,1980,45.2
Arkansas,1980,37.4
Arkansas,1980,31.1
Arkansas,1981,26.2
Arkansas,1981,32.0
Arkansas,1981,38.6
Arkansas,1981,54.7
Arkansas,1981,54.4
Arkansas,1981,67.9
Arkansas,1981,71.0
Arkansas,1981,66.6
Arkansas,1981,58.0
Arkansas,1981,49.0
Arkansas,1981,40.0
Arkansas,1981,28.9
Arkansas,1982,23.9
Arkansas,1982,30.1
Arkansas,1982,44.0
Arkansas,1982,45.7
Arkansas,1982,59.7
Arkansas,1982,63.1
Arkansas,1982,69.5
Arkansas,1982,69.0
Arkansas,1982,58.6
Arkansas,1982,47.6
Arkansas,1982,40.4
Arkansas,1982,38.0
Arkansas,1983,29.5
Arkansas,1983,34.1
Arkansas,1983,39.1
Arkansas,1983,44.1
Arkansas,1983,55.2
Arkansas,1983,62.9
Arkansas,1983,69.5
Arkansas,1983,70.0
Arkansas,1983,59.5
Arkansas,1983,50.7
Arkansas,1983,40.5
Arkansas,1983,22.3
Arkansas,1984,23.3
Arkansas,1984,33.4
Arkansas,1984,38.6
Arkansas,1984,47.7
Arkansas,1984,55.1
Arkansas,1984,66.0
Arkansas,1984,66.5
Arkansas,1984,66.4
Arkansas,1984,58.9
Arkansas,1984,54.5
Arkansas,1984,37.4
Arkansas,1984,40.6
Arkansas,1985,22.3
Arkansas,1985,28.3
Arkansas,1985,44.6
Arkansas,1985,50.9
Arkansas,1985,57.3
Arkansas,1985,64.5
Arkansas,1985,67.7
Arkansas,1985,67.5
Arkansas,1985,59.9
Arkansas,1985,53.5
Arkansas,1985,45.1
Arkansas,1985,25.6
Arkansas,1986,27.8
Arkansas,1986,36.3
Arkansas,1986,40.1
Arkansas,1986,50.9
Arkansas,1986,59.0
Arkansas,1986,67.5
Arkansas,1986,71.4
Arkansas,1986,64.9
Arkansas,1986,64.7
Arkansas,1986,50.7
Arkansas,1986,40.4
Arkansas,1986,32.7
Arkansas,1987,28.9
Arkansas,1987,36.1
Arkansas,1987,39.5
Arkansas,1987,45.2
Arkansas,1987,61.9
Arkansas,1987,65.6
Arkansas,1987,68.9
Arkansas,1987,70.4
Arkansas,1987,59.2
Arkansas,1987,43.3
Arkansas,1987,40.9
Arkansas,1987,33.8
Arkansas,1988,25.2
Arkansas,1988,30.0
Arkansas,1988,38.2
Arkansas,1988,46.5
Arkansas,1988,54.2
Arkansas,1988,62.3
Arkansas,1988,69.0
Arkansas,1988,69.2
Arkansas,1988,61.6
Arkansas,1988,46.1
Arkansas,1988,39.4
Arkansas,1988,31.3
Arkansas,1989,34.0
Arkansas,1989,28.5
Arkansas,1989,39.6
Arkansas,1989,48.4
Arkansas,1989,56.9
Arkansas,1989,64.5
Arkansas,1989,68.3
Arkansas,1989,67.0
Arkansas,1989,59.0
Arkansas,1989,48.8
Arkansas,1989,39.8
Arkansas,1989,21.3
Arkansas,1990,34.8
Arkansas,1990,38.0
Arkansas,1990,43.8
Arkansas,1990,48.2
Arkansas,1990,56.0
Arkansas,1990,66.9
Arkansas,1990,68.2
Arkansas,1990,67.4
Arkansas,1990,63.6
Arkansas,1990,45.9
Arkansas,1990,42.1
Arkansas,1990,31.0
Arkansas,1991,29.7
Arkansas,1991,34.2
Arkansas,1991,42.4
Arkansas,1991,52.7
Arkansas,1991,63.0
Arkansas,1991,67.7
Arkansas,1991,69.3
Arkansas,1991,66.7
Arkansas,1991,61.2
Arkansas,1991,50.1
Arkansas,1991,36.6
Arkansas,1991,36.8
Arkansas,1992,31.2
Arkansas,1992,37.4
Arkansas,1992,40.9
Arkansas,1992,48.3
Arkansas,1992,55.5
Arkansas,1992,64.1
Arkansas,1992,69.6
Arkansas,1992,63.5
Arkansas,1992,59.3
Arkansas,1992,48.0
Arkansas,1992,39.1
Arkansas,1992,34.0
Arkansas,1993,30.6
Arkansas,1993,30.6
Arkansas,1993,38.6
Arkansas,1993,46.0
Arkansas,1993,56.6
Arkansas,1993,66.5
Arkansas,1993,72.0
Arkansas,1993,70.3
Arkansas,1993,58.6
Arkansas,1993,46.9
Arkansas,1993,35.2
Arkansas,1993,32.4
Arkansas,1994,28.0
Arkansas,1994,32.0
Arkansas,1994,39.4
Arkansas,1994,50.1
Arkansas,1994,55.1
Arkansas,1994,68.4
Arkansas,1994,68.0
Arkansas,1994,65.0
Arkansas,1994,57.9
Arkansas,1994,51.8
Arkansas,1994,44.8
Arkansas,1994,35.8
Arkansas,1995,31.8
Arkansas,1995,32.8
Arkansas,1995,42.6
Arkansas,1995,48.2
Arkansas,1995,58.6
Arkansas,1995,63.6
Arkansas,1995,69.1
Arkansas,1995,71.1
Arkansas,1995,58.6
Arkansas,1995,47.5
Arkansas,1995,35.2
Arkansas,1995,31.8
Arkansas,1996,27.1
Arkansas,1996,31.9
Arkansas,1996,34.3
Arkansas,1996,45.5
Arkansas,1996,62.3
Arkansas,1996,65.7
Arkansas,1996,69.2
Arkansas,1996,67.3
Arkansas,1996,58.9
Arkansas,1996,49.2
Arkansas,1996,38.1
Arkansas,1996,34.6
Arkansas,1997,28.8
Arkansas,1997,37.1
Arkansas,1997,42.4
Arkansas,1997,44.5
Arkansas,1997,53.7
Arkansas,1997,64.1
Arkansas,1997,70.1
Arkansas,1997,66.6
Arkansas,1997,60.9
Arkansas,1997,48.9
Arkansas,1997,38.1
Arkansas,1997,32.2
Arkansas,1998,36.2
Arkansas,1998,36.8
Arkansas,1998,39.9
Arkansas,1998,47.7
Arkansas,1998,61.2
Arkansas,1998,69.2
Arkansas,1998,72.8
Arkansas,1998,69.6
Arkansas,1998,66.5
Arkansas,1998,52.4
Arkansas,1998,43.9
Arkansas,1998,34.6
Arkansas,1999,32.4
Arkansas,1999,38.1
Arkansas,1999,38.4
Arkansas,1999,52.8
Arkansas,1999,56.5
Arkansas,1999,66.8
Arkansas,1999,71.2
Arkansas,1999,67.6
Arkansas,1999,58.1
Arkansas,1999,47.5
Arkansas,1999,42.2
Arkansas,1999,32.8
Arkansas,2000,31.7
Arkansas,2000,37.0
Arkansas,2000,43.6
Arkansas,2000,47.4
Arkansas,2000,60.8
Arkansas,2000,65.6
Arkansas,2000,69.0
Arkansas,2000,70.3
Arkansas,2000,60.2
Arkansas,2000,51.1
Arkansas,2000,37.7
Arkansas,2000,22.9
Arkansas,2001,27.5
Arkansas,2001,35.6
Arkansas,2001,37.8
Arkansas,2001,54.2
Arkansas,2001,58.4
Arkansas,2001,64.7
Arkansas,2001,71.6
Arkansas,2001,69.8
Arkansas,2001,59.3
Arkansas,2001,46.0
Arkansas,2001,43.1
Arkansas,2001,35.3
Arkansas,2002,31.6
Arkansas,2002,31.0
Arkansas,2002,36.7
Arkansas,2002,52.4
Arkansas,2002,56.7
Arkansas,2002,66.1
Arkansas,2002,70.7
Arkansas,2002,69.2
Arkansas,2002,63.6
Arkansas,2002,51.6
Arkansas,2002,37.2
Arkansas,2002,33.2
